,dq,matches_played,rank,losses,wins,ties,ranking_score,cargo,hatch,hab,sandstorm_bonus,ranking_points
1920,0,10,43,6,4,0,1.8,294,146,183,147,18
1921,0,10,44,6,4,0,1.8,213,116,201,147,18
1922,0,10,45,6,4,0,1.7,294,132,186,141,17
1923,0,10,46,5,5,0,1.7,246,146,168,120,17
1924,0,10,47,7,3,0,1.7,234,112,210,141,17
1925,0,10,48,5,5,0,1.7,216,118,180,144,17
1926,0,10,49,5,5,0,1.6,276,166,144,141,16
1927,0,10,50,5,5,0,1.6,252,178,120,144,16
1928,0,10,51,5,4,1,1.6,252,102,174,147,16
1929,0,10,52,7,3,0,1.6,249,134,174,120,16
1930,0,10,53,7,3,0,1.6,240,122,177,144,16
1931,0,10,54,7,3,0,1.6,237,102,180,147,16
1932,0,10,55,8,2,0,1.6,234,146,180,138,16
1933,0,10,56,7,3,0,1.6,234,116,192,147,16
1934,0,10,57,6,4,0,1.6,213,174,177,135,16
1935,0,10,58,8,2,0,1.4,264,134,162,147,14
1936,0,10,59,7,3,0,1.4,231,126,156,141,14
1937,1,10,60,7,2,0,1.4,159,104,144,120,14
1938,0,10,61,8,2,0,1.3,303,126,183,135,13
1939,0,10,62,7,3,0,1.3,255,98,171,141,13
1940,0,10,63,7,3,0,1.3,225,96,162,144,13
1941,0,10,64,7,3,0,1.2,258,122,162,144,12
1942,0,10,65,8,2,0,1.1,231,106,159,141,11
1943,0,10,66,8,2,0,1,246,132,147,129,10
1944,0,10,67,8,2,0,1,240,112,144,135,10
1945,0,10,68,9,1,0,0.9,201,114,153,150,9
1946,0,9,1,1,8,0,2.44,171,76,126,117,22
1947,0,9,2,2,7,0,2.22,192,94,129,105,20
1948,0,9,3,1,8,0,2.22,135,68,120,117,20
1949,0,9,4,3,6,0,2.22,108,74,156,78,20
1950,0,9,5,4,5,0,1.88,144,64,120,99,17
1951,0,9,6,2,7,0,1.88,144,54,93,105,17
1952,0,9,7,2,7,0,1.88,111,54,99,105,17
1953,0,9,8,3,6,0,1.77,156,40,102,117,16
1954,0,9,9,5,4,0,1.55,108,52,108,93,14
1955,0,9,10,4,5,0,1.55,102,52,105,90,14
1956,0,9,11,5,4,0,1.55,102,26,129,105,14
1957,0,9,12,3,6,0,1.55,99,48,102,102,14
1958,0,9,13,4,5,0,1.44,81,52,108,93,13
1959,0,9,14,4,5,0,1.33,129,50,90,102,12
1960,0,9,15,4,5,0,1.22,156,44,84,96,11
1961,0,9,16,4,5,0,1.22,147,34,84,84,11
1962,0,9,17,5,4,0,1.22,132,54,87,72,11
1963,0,9,18,4,5,0,1.22,126,56,75,96,11
1964,0,9,19,5,4,0,1.22,87,70,105,105,11
1965,0,9,20,5,4,0,1.11,108,58,81,75,10
1966,0,9,21,5,4,0,1.11,105,36,93,96,10
1967,0,9,22,5,4,0,1,147,30,75,99,9
1968,0,9,23,7,2,0,0.88,102,34,99,75,8
1969,0,9,24,7,2,0,0.77,123,44,84,87,7
1970,0,9,25,7,2,0,0.77,114,34,87,105,7
1971,0,9,26,6,3,0,0.77,96,56,75,81,7
1972,0,9,27,7,2,0,0.66,114,40,78,87,6
1973,0,9,28,8,1,0,0.44,102,46,63,99,4
1974,0,9,29,9,0,0,0.22,75,18,78,72,2
1975,0,9,1,0,9,0,3,165,48,150,120,27
1976,0,9,2,2,7,0,2.55,156,70,156,120,23
1977,0,9,3,2,7,0,2.33,117,86,123,120,21
1978,0,9,4,2,7,0,2.33,87,56,150,108,21
1979,0,9,5,3,6,0,2.22,165,48,159,102,20
1980,0,9,6,2,6,1,2.22,147,54,138,84,20
1981,0,9,7,3,6,0,2.11,180,98,120,84,19
1982,0,9,8,2,7,0,2.11,126,76,132,102,19
1983,0,9,9,2,7,0,2.11,111,84,117,105,19
1984,0,9,10,2,7,0,2,171,64,126,123,18
1985,0,9,11,3,6,0,2,156,58,114,90,18
1986,0,9,12,1,8,0,2,147,62,87,99,18
1987,0,9,13,2,7,0,1.88,153,64,108,87,17
1988,0,9,14,3,6,0,1.88,126,70,117,108,17
1989,0,9,15,3,6,0,1.88,126,40,105,114,17
1990,0,9,16,4,5,0,1.88,75,40,150,102,17
1991,0,9,17,3,6,0,1.77,162,68,111,93,16
1992,0,9,18,3,6,0,1.77,159,82,90,120,16
1993,0,9,19,4,5,0,1.55,171,88,93,93,14
1994,0,9,20,5,4,0,1.55,111,40,120,90,14
1995,0,9,21,4,5,0,1.55,81,74,117,99,14
1996,0,9,22,3,5,1,1.55,78,66,117,120,14
1997,0,9,23,4,5,0,1.44,165,54,84,105,13
1998,0,9,24,4,5,0,1.44,138,46,69,99,13
1999,0,9,25,5,4,0,1.44,135,56,114,96,13
2000,0,9,26,3,6,0,1.44,93,46,72,93,13
2001,0,9,27,4,5,0,1.44,87,42,105,102,13
2002,0,9,28,4,5,0,1.44,63,70,99,111,13
2003,0,9,29,5,4,0,1.33,153,24,90,102,12
2004,0,9,30,4,5,0,1.33,141,72,93,87,12
2005,0,9,31,4,5,0,1.33,135,40,81,81,12
2006,0,9,32,4,4,1,1.33,105,32,96,90,12
2007,0,9,33,5,4,0,1.22,126,38,93,120,11
2008,0,9,34,5,4,0,1.22,120,40,99,84,11
2009,0,9,35,5,4,0,1.22,120,40,93,114,11
2010,0,9,36,4,5,0,1.22,105,44,60,105,11
2011,0,9,37,4,5,0,1.22,99,86,90,123,11
2012,0,9,38,5,4,0,1.22,93,40,117,96,11
2013,0,9,39,4,4,1,1.22,87,26,81,78,11
2014,0,9,40,4,5,0,1.11,123,50,54,111,10
2015,0,9,41,5,4,0,1.11,96,54,78,90,10
2016,0,9,42,6,3,0,1.11,93,54,99,105,10
2017,0,9,43,6,3,0,1.11,93,42,96,111,10
2018,0,9,44,4,4,1,1.11,69,80,72,114,10
2019,0,9,45,6,3,0,1,141,32,96,105,9
2020,0,9,46,5,4,0,1,138,80,69,93,9
2021,0,9,47,5,4,0,1,132,46,63,75,9
2022,0,9,48,5,4,0,1,90,40,87,105,9
2023,1,9,49,5,2,1,1,84,46,93,78,9
2024,0,9,50,5,4,0,1,78,56,75,117,9
2025,0,9,51,6,3,0,0.88,129,34,93,114,8
2026,0,9,52,6,3,0,0.88,126,52,75,87,8
2027,0,9,53,6,3,0,0.88,123,50,84,105,8
2028,0,9,54,6,3,0,0.77,153,22,66,93,7
2029,0,9,55,7,2,0,0.77,120,44,84,99,7
2030,0,9,56,6,3,0,0.77,93,22,69,111,7
2031,0,9,57,7,2,0,0.77,45,44,96,90,7
2032,0,9,58,6,3,0,0.66,111,34,57,81,6
2033,0,9,59,7,2,0,0.66,90,46,81,99,6
2034,0,9,60,7,2,0,0.44,105,28,57,90,4
2035,0,9,61,8,1,0,0.33,129,30,69,117,3
2036,0,9,62,8,1,0,0.33,117,38,81,87,3
2037,0,9,63,9,0,0,0.11,123,40,54,84,1
2038,0,9,64,9,0,0,0,66,26,48,72,0
2039,0,8,1,2,6,0,2.25,159,46,120,108,18
2040,0,8,2,1,7,0,2.12,150,60,84,102,17
2041,0,8,3,2,6,0,2,183,56,90,93,16
2042,0,8,4,3,5,0,1.87,150,44,102,87,15
2043,0,8,5,3,5,0,1.87,150,28,123,108,15
2044,1,8,6,2,5,0,1.87,135,58,96,90,15
2045,0,8,7,2,6,0,1.75,174,64,75,99,14
2046,0,8,8,2,6,0,1.75,171,36,81,84,14
2047,0,8,9,4,4,0,1.75,105,36,114,81,14
2048,0,8,10,2,6,0,1.62,165,62,72,84,13
2049,0,8,11,3,5,0,1.62,156,40,96,105,13
2050,0,8,12,3,5,0,1.5,147,26,84,102,12
2051,0,8,13,3,5,0,1.5,141,46,78,102,12
2052,0,8,14,3,5,0,1.5,138,38,69,90,12
2053,0,8,15,3,5,0,1.5,126,42,69,102,12
2054,0,8,16,4,4,0,1.37,135,32,78,69,11
2055,0,8,17,4,4,0,1.12,144,48,57,75,9
2056,0,8,18,4,4,0,1.12,123,26,66,81,9
2057,0,8,19,5,3,0,1.12,111,26,75,84,9
2058,0,8,20,4,4,0,1.12,93,62,63,93,9
2059,0,8,21,5,3,0,1,144,52,69,87,8
2060,0,8,22,4,4,0,1,144,36,63,84,8
2061,0,8,23,5,3,0,1,123,42,48,69,8
2062,0,8,24,5,3,0,0.87,111,28,66,99,7
2063,0,8,25,6,2,0,0.62,132,50,78,87,5
2064,0,8,26,6,2,0,0.62,123,40,63,102,5
2065,0,8,27,7,1,0,0.37,132,38,66,69,3
2066,0,8,28,7,1,0,0.37,120,18,75,84,3
2067,0,8,29,7,1,0,0.25,117,30,45,93,2
2068,0,8,30,8,0,0,0.12,90,22,66,93,1
2069,0,9,1,0,9,0,3.33,255,118,150,126,30
2070,0,9,2,0,9,0,2.88,201,74,150,114,26
2071,0,9,3,2,7,0,2.55,225,88,150,108,23
2072,0,9,4,2,6,1,2.44,207,76,132,117,22
2073,0,9,5,3,6,0,2.44,162,74,165,93,22
2074,0,9,6,2,7,0,2.33,213,70,132,102,21
2075,0,9,7,2,7,0,2.22,246,102,105,129,20
2076,0,9,8,3,6,0,2.22,207,82,153,108,20
2077,0,9,9,2,7,0,2,198,90,90,105,18
2078,0,9,10,1,7,1,2,183,86,120,117,18
2079,0,9,11,4,5,0,2,183,76,102,84,18
2080,0,9,12,2,7,0,2,126,54,99,111,18
2081,0,9,13,2,7,0,1.88,225,62,111,105,17
2082,0,9,14,3,6,0,1.88,147,90,105,99,17
2083,0,9,15,3,6,0,1.88,144,36,117,93,17
2084,0,9,16,3,6,0,1.88,117,56,123,96,17
2085,0,9,17,3,6,0,1.77,177,74,108,99,16
2086,0,9,18,4,5,0,1.77,171,44,123,126,16
2087,0,9,19,6,3,0,1.66,195,66,135,117,15
2088,0,9,20,3,5,1,1.66,168,52,81,102,15
2089,0,9,21,4,5,0,1.55,168,44,123,114,14
2090,0,9,22,4,5,0,1.55,162,62,123,120,14
2091,0,9,23,5,4,0,1.55,120,22,126,114,14
2092,0,9,24,4,5,0,1.44,189,52,111,135,13
2093,0,9,25,4,5,0,1.44,177,70,99,96,13
2094,0,9,26,4,5,0,1.44,174,56,78,102,13
2095,0,9,27,4,5,0,1.44,171,42,96,123,13
2096,0,9,28,5,4,0,1.44,165,74,132,96,13
2097,0,9,29,4,5,0,1.44,165,60,111,96,13
2098,0,9,30,5,4,0,1.44,153,40,126,99,13
2099,0,9,31,5,4,0,1.44,135,32,117,87,13
2100,0,9,32,5,4,0,1.33,183,88,126,99,12
2101,0,9,33,5,4,0,1.33,183,48,87,102,12
2102,0,9,34,5,4,0,1.33,180,40,96,117,12
2103,0,9,35,3,5,1,1.33,177,56,84,105,12
2104,0,9,36,5,4,0,1.33,174,42,120,96,12
2105,0,9,37,3,5,1,1.33,159,46,81,117,12
2106,0,9,38,5,4,0,1.33,159,32,108,117,12
2107,0,9,39,5,4,0,1.22,189,54,99,117,11
2108,0,9,40,5,4,0,1.22,189,52,105,111,11
2109,0,9,41,5,4,0,1.22,177,48,93,108,11
2110,0,9,42,6,3,0,1.22,150,44,93,84,11
2111,0,9,43,5,4,0,1.11,159,24,96,114,10
2112,0,9,44,4,4,1,1.11,129,40,81,93,10
2113,0,9,45,6,3,0,1.11,120,48,105,102,10
2114,0,9,46,6,3,0,1.11,111,36,102,84,10
2115,0,9,47,6,3,0,1,141,58,117,111,9
2116,0,9,48,6,3,0,1,135,38,99,108,9
2117,0,9,49,5,4,0,1,135,34,96,123,9
2118,0,9,50,6,3,0,1,135,26,102,102,9
2119,0,9,51,6,3,0,1,114,24,84,96,9
2120,0,9,52,6,3,0,1,60,58,90,105,9
2121,0,9,53,6,3,0,0.88,177,50,90,108,8
2122,0,9,54,6,3,0,0.88,129,38,87,102,8
2123,0,9,55,6,3,0,0.88,111,32,75,108,8
2124,0,9,56,6,3,0,0.88,102,22,90,93,8
2125,0,9,57,6,3,0,0.77,174,56,81,120,7
2126,0,9,58,7,2,0,0.77,174,50,96,96,7
2127,0,9,59,7,2,0,0.77,123,42,84,93,7
2128,0,9,60,7,2,0,0.66,153,38,102,105,6
2129,0,9,61,7,2,0,0.66,132,36,90,105,6
2130,0,9,62,7,2,0,0.55,135,28,78,96,5
2131,0,9,63,7,2,0,0.55,120,46,90,102,5
2132,0,9,64,7,2,0,0.55,105,40,57,78,5
2133,0,8,1,1,7,0,2.87,180,76,159,120,23
2134,0,8,2,2,6,0,2.62,162,70,159,105,21
2135,0,8,3,2,6,0,2.5,177,64,147,120,20
2136,0,8,4,2,6,0,2.25,93,52,132,108,18
2137,0,8,5,2,6,0,2,141,52,108,111,16
2138,0,8,6,3,5,0,1.87,165,102,90,99,15
2139,0,8,7,4,4,0,1.87,120,50,147,105,15
2140,0,8,8,4,4,0,1.75,108,38,132,111,14
2141,0,8,9,3,5,0,1.62,111,24,81,105,13
2142,0,8,10,3,5,0,1.62,108,30,93,114,13
2143,0,8,11,4,4,0,1.62,105,34,102,114,13
2144,0,8,12,3,5,0,1.62,102,30,105,111,13
2145,0,8,13,4,4,0,1.37,114,46,90,96,11
2146,0,8,14,4,4,0,1.37,75,36,78,102,11
2147,0,8,15,5,3,0,1.25,99,42,90,102,10
2148,0,8,16,5,3,0,1,117,50,84,108,8
2149,0,8,17,5,3,0,1,117,36,102,111,8
2150,0,8,18,6,2,0,1,66,30,87,78,8
2151,0,8,19,7,1,0,0.75,66,46,90,114,6
2152,1,8,20,6,1,0,0.5,63,60,84,84,4
2153,0,8,21,8,0,0,0.37,126,34,87,108,3
2154,0,12,1,1,11,0,3.16,405,208,225,168,38
2155,0,12,2,1,11,0,3.08,360,180,231,153,37
2156,0,12,3,2,10,0,2.75,324,192,192,144,33
2157,1,12,4,2,9,0,2.75,276,116,216,165,33
2158,0,12,5,3,9,0,2.66,378,192,201,171,32
2159,0,12,6,4,8,0,2.66,318,182,219,171,32
2160,0,12,7,4,8,0,2.58,354,198,198,150,31
2161,0,12,8,3,9,0,2.5,348,154,213,165,30
2162,0,12,9,4,8,0,2.5,303,134,219,156,30
2163,0,12,10,3,8,1,2.41,324,144,207,171,29
2164,0,12,11,4,8,0,2.33,306,152,219,171,28
2165,0,12,12,4,8,0,2.25,366,164,213,159,27
2166,0,12,13,4,7,1,2.25,333,138,222,150,27
2167,0,12,14,3,9,0,2.25,327,146,174,156,27
2168,0,12,15,5,7,0,2.25,291,136,198,144,27
2169,0,12,16,3,9,0,2.16,339,192,150,174,26
2170,0,12,17,5,7,0,2.16,285,108,225,156,26
2171,0,12,18,5,7,0,2.08,348,188,177,168,25
2172,0,12,19,5,7,0,2.08,336,182,165,168,25
2173,0,12,20,6,6,0,2,351,158,210,156,24
2174,0,12,21,6,6,0,2,330,114,207,171,24
2175,1,12,22,4,6,1,2,273,144,189,138,24
2176,0,12,23,5,7,0,1.91,369,178,138,165,23
2177,0,12,24,3,9,0,1.91,354,158,141,168,23
2178,0,12,25,4,7,1,1.91,312,142,171,165,23
2179,0,12,26,5,7,0,1.91,282,128,183,162,23
2180,0,12,27,6,6,0,1.83,300,132,195,162,22
2181,0,12,28,6,5,1,1.83,285,116,204,174,22
2182,0,12,29,6,6,0,1.83,273,140,180,141,22
2183,0,12,30,7,5,0,1.83,252,104,213,168,22
2184,0,12,31,6,6,0,1.75,279,170,180,165,21
2185,0,12,32,6,6,0,1.75,279,162,183,177,21
2186,0,12,33,7,5,0,1.75,231,140,201,168,21
2187,0,12,34,7,5,0,1.66,339,136,192,156,20
2188,0,12,35,6,6,0,1.66,315,132,162,174,20
2189,0,12,36,5,7,0,1.66,288,144,177,177,20
2190,0,12,37,8,4,0,1.66,231,100,243,153,20
2191,0,12,38,5,6,1,1.58,312,164,141,156,19
2192,0,12,39,6,6,0,1.58,306,134,156,159,19
2193,0,12,40,7,5,0,1.5,333,164,162,174,18
2194,0,12,41,6,6,0,1.5,285,104,177,162,18
2195,0,12,42,7,5,0,1.5,261,116,168,150,18
2196,0,12,43,7,4,1,1.41,297,146,159,147,17
2197,0,12,44,8,4,0,1.41,288,100,183,159,17
2198,0,12,45,7,5,0,1.41,282,122,162,159,17
2199,0,12,46,7,5,0,1.33,291,126,171,165,16
2200,0,12,47,7,5,0,1.33,276,150,180,165,16
2201,0,12,48,8,4,0,1.33,270,106,174,174,16
2202,0,12,49,8,4,0,1.33,267,112,195,171,16
2203,0,12,50,8,4,0,1.33,246,106,171,168,16
2204,0,12,51,7,5,0,1.33,228,122,147,174,16
2205,0,12,52,7,5,0,1.25,306,118,168,159,15
2206,0,12,53,8,3,1,1.25,282,126,168,156,15
2207,0,12,54,8,3,1,1.16,306,134,147,177,14
2208,0,12,55,8,4,0,1.16,267,98,177,171,14
2209,0,12,56,8,3,1,1.16,264,106,177,177,14
2210,0,12,57,9,3,0,1.16,243,160,162,165,14
2211,0,12,58,8,4,0,1.08,330,124,147,168,13
2212,0,12,59,8,2,2,1.08,270,108,168,153,13
2213,0,12,60,8,4,0,1.08,225,96,165,171,13
2214,0,12,61,8,4,0,1,285,106,147,165,12
2215,0,12,62,10,2,0,1,249,124,162,174,12
2216,0,12,63,10,2,0,0.91,297,116,171,159,11
2217,0,12,64,11,1,0,0.58,252,126,141,150,7
2218,0,12,1,1,11,0,2.58,228,54,189,114,31
2219,0,12,2,1,11,0,1.91,249,50,99,132,23
2220,0,12,3,6,6,0,1.75,177,54,183,117,21
2221,0,12,4,5,7,0,1.66,138,102,162,120,20
2222,0,12,5,4,8,0,1.58,258,82,123,126,19
2223,0,12,6,4,8,0,1.58,231,40,123,96,19
2224,0,12,7,4,8,0,1.5,234,58,105,105,18
2225,0,12,8,4,8,0,1.5,198,48,99,132,18
2226,0,12,9,4,8,0,1.41,240,48,105,150,17
2227,0,12,10,5,7,0,1.41,228,64,120,105,17
2228,0,12,11,5,7,0,1.41,165,66,135,117,17
2229,0,12,12,5,7,0,1.33,237,72,123,132,16
2230,0,12,13,5,7,0,1.33,210,92,81,120,16
2231,0,12,14,5,7,0,1.33,159,72,117,153,16
2232,0,12,15,6,6,0,1.25,165,40,108,150,15
2233,0,12,16,6,6,0,1.16,183,42,105,81,14
2234,0,12,17,6,6,0,1.16,174,52,105,138,14
2235,0,12,18,6,6,0,1,192,32,93,117,12
2236,0,12,19,7,5,0,0.91,192,28,105,141,11
2237,0,12,20,8,4,0,0.91,174,52,111,102,11
2238,1,12,21,6,5,0,0.91,147,56,78,111,11
2239,0,12,22,8,4,0,0.83,141,38,111,102,10
2240,2,12,23,6,4,0,0.75,162,42,87,102,9
2241,0,12,24,8,4,0,0.75,141,40,84,99,9
2242,0,12,25,8,4,0,0.75,138,52,93,111,9
2243,0,12,26,9,3,0,0.66,132,36,102,108,8
2244,3,12,27,6,3,0,0.66,108,32,99,81,8
2245,0,12,28,10,2,0,0.58,168,64,114,111,7
2246,0,12,29,9,3,0,0.58,123,20,105,114,7
2247,2,12,30,7,3,0,0.58,111,46,78,96,7
2248,0,12,1,2,10,0,3,387,190,195,126,36
2249,0,12,2,3,9,0,2.75,357,222,195,141,33
2250,0,12,3,3,8,1,2.41,330,164,198,165,29
2251,0,12,4,3,9,0,2.41,330,144,225,165,29
2252,0,12,5,4,8,0,2.41,276,158,207,144,29
2253,0,12,6,3,9,0,2.33,369,190,141,150,28
2254,0,12,7,1,10,1,2.25,336,148,162,147,27
2255,0,12,8,4,7,1,2.25,249,134,210,138,27
2256,0,12,9,3,9,0,2.16,333,138,159,171,26
2257,0,12,10,3,9,0,2.08,297,186,117,159,25
2258,0,12,11,3,7,2,2.08,264,128,180,126,25
2259,0,12,12,4,8,0,2,342,212,141,135,24
2260,0,12,13,4,7,1,2,276,114,168,159,24
2261,0,12,14,4,6,2,1.83,312,132,171,144,22
2262,0,12,15,6,5,1,1.83,240,148,168,132,22
2263,0,12,16,4,7,1,1.66,324,132,132,150,20
2264,0,12,17,6,6,0,1.66,252,192,159,135,20
2265,0,12,18,6,6,0,1.58,273,94,141,162,19
2266,0,12,19,4,5,3,1.58,204,106,162,162,19
2267,0,12,20,6,6,0,1.5,303,138,162,165,18
2268,0,12,21,6,6,0,1.5,267,102,138,135,18
2269,0,12,22,6,6,0,1.5,252,134,150,138,18
2270,0,12,23,5,6,1,1.41,297,126,150,156,17
2271,0,12,24,6,5,1,1.41,291,120,153,171,17
2272,0,12,25,7,5,0,1.41,267,92,162,171,17
2273,0,12,26,6,4,2,1.41,261,114,138,144,17
2274,0,12,27,6,6,0,1.33,312,146,135,147,16
2275,0,12,28,7,5,0,1.33,258,116,165,147,16
2276,0,12,29,6,5,1,1.33,252,166,123,165,16
2277,0,12,30,8,3,1,1.33,252,142,171,147,16
2278,0,12,31,8,4,0,1.25,279,144,159,138,15
2279,0,12,32,8,4,0,1.25,264,122,171,153,15
2280,0,12,33,6,5,1,1.25,261,112,129,159,15
2281,0,12,34,7,5,0,1.25,246,122,153,147,15
2282,0,12,35,7,4,1,1.16,246,170,159,165,14
2283,0,12,36,7,4,1,1.16,243,112,117,174,14
2284,0,12,37,7,5,0,1.08,291,130,108,165,13
2285,0,12,38,10,2,0,1,231,98,159,150,12
2286,0,12,39,8,4,0,1,198,128,138,174,12
2287,0,12,40,8,3,1,0.91,222,130,129,156,11
2288,0,12,41,8,4,0,0.91,210,130,141,150,11
2289,0,12,42,9,3,0,0.83,288,96,138,162,10
2290,0,12,43,8,3,1,0.83,285,108,111,144,10
2291,0,12,44,9,3,0,0.83,279,142,129,141,10
2292,0,12,45,9,3,0,0.66,303,102,138,165,8
2293,0,12,1,0,12,0,3,264,130,210,132,36
2294,0,12,2,1,11,0,2.58,297,166,105,129,31
2295,0,12,3,3,9,0,2.41,264,104,198,162,29
2296,0,12,4,5,7,0,2,195,146,171,111,24
2297,0,12,5,3,9,0,1.83,282,112,123,147,22
2298,0,12,6,2,9,1,1.83,240,60,117,162,22
2299,0,12,7,4,8,0,1.66,285,102,132,144,20
2300,0,12,8,4,8,0,1.58,291,98,105,132,19
2301,0,12,9,5,7,0,1.41,273,114,111,144,17
2302,0,12,10,5,7,0,1.41,201,74,120,144,17
2303,0,12,11,5,7,0,1.41,195,70,108,165,17
2304,0,12,12,5,7,0,1.41,165,68,126,153,17
2305,0,12,13,6,6,0,1.25,243,94,111,144,15
2306,0,12,14,7,5,0,1.25,204,72,111,138,15
2307,0,12,15,6,6,0,1.25,192,76,102,126,15
2308,0,12,16,6,6,0,1.25,177,70,123,156,15
2309,0,12,17,6,6,0,1.25,159,60,105,144,15
2310,0,12,18,6,5,1,1.25,138,44,126,156,15
2311,0,12,19,7,5,0,1.16,273,86,126,135,14
2312,0,12,20,6,5,1,1.16,264,90,117,123,14
2313,0,12,21,6,6,0,1.16,213,72,105,144,14
2314,0,12,22,7,5,0,1.08,183,70,93,129,13
2315,0,12,23,7,5,0,1,198,86,114,117,12
2316,0,12,24,6,5,1,1,168,46,87,150,12
2317,0,12,25,8,4,0,1,153,70,120,120,12
2318,0,12,26,7,4,1,0.91,228,90,96,129,11
2319,0,12,27,8,3,1,0.91,177,54,102,162,11
2320,1,12,28,7,4,0,0.91,165,78,93,87,11
2321,0,12,29,8,4,0,0.91,162,54,111,147,11
2322,0,12,30,8,4,0,0.83,213,58,105,123,10
2323,0,12,31,8,4,0,0.83,183,62,99,138,10
2324,0,12,32,8,4,0,0.83,165,136,108,150,10
2325,0,12,33,9,3,0,0.83,165,58,105,120,10
2326,0,12,34,9,3,0,0.83,147,58,114,126,10
2327,0,12,35,8,4,0,0.75,159,58,75,123,9
2328,0,12,1,2,9,1,2.58,90,112,207,123,31
2329,0,12,2,2,10,0,2.41,147,104,171,156,29
2330,0,12,3,3,9,0,2.25,189,66,174,153,27
2331,0,12,4,3,9,0,2.16,120,126,162,135,26
2332,0,12,5,2,10,0,1.91,123,126,111,138,23
2333,0,12,6,2,10,0,1.75,204,60,87,135,21
2334,0,12,7,4,8,0,1.75,198,164,111,111,21
